BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
16-150188,,2021-01-08 15:00:00,,CF_NIV_SUIV,,,240.0,
17-161504,,2020-12-16 11:00:00,,CF_NIV_SUIV,,,90.0,
19-183235,,2021-01-12 11:00:00,,CF_NIV_SUIV,,,,
20-100493,,2020-12-23 11:00:00,,CF_NIV_SUIV,,6.0,,
20-104167,,2020-12-17 11:00:00,,CF_NIV_SUIV,,6.0,,
20-105025,,2020-12-21 11:00:00,2021-01-27 23:00:00,CF_NIV_SUIV,,,,
20-106271,,2020-12-10 11:00:00,,CF_NIV_SUIV,,6.0,,
20-107407,,2020-12-17 11:00:00,,CF_NIV_SUIV,,,180.0,
20-107873,,2021-01-07 11:00:00,,CF_NIV_SUIV,,4.0,,
20-108315,,2020-12-18 11:00:00,,CF_NIV_SUIV,,6.0,,
20-109006,,2020-12-09 11:00:00,,CF_NIV_SUIV,,,180.0,
20-110500,,2020-12-17 10:00:00,,CF_NIV_SUIV,,4.0,,
20-111239,,2021-01-12 14:30:00,,CF_NIV_SUIV,,,180.0,
20-111557,,2021-01-04 11:00:00,,CF_NIV_SUIV,,,,
20-111573,,2021-01-04 11:00:00,,CF_NIV_SUIV,,,,
20-112663,,2020-12-14 11:00:00,,CF_NIV_SUIV,,,,
20-112715,,2020-12-24 11:00:00,,CF_NIV_SUIV,,,180.0,
20-112855,,2020-11-27 11:00:00,,CF_NIV_SUIV,,,180.0,
20-113473,,2020-12-14 14:30:00,,CF_NIV_SUIV,,,180.0,
20-113951,,2020-12-08 11:00:00,,CF_NIV_SUIV,,,90.0,
20-114085,,2020-12-14 15:00:00,,CF_NIV_SUIV,,4.0,,
20-114565,,2020-12-18 11:00:00,,CF_NIV_SUIV,,,,
20-114594,,2020-12-07 16:00:00,,CF_NIV_SUIV,,4.0,,
20-114914,,2021-01-04 11:00:00,,CF_NIV_SUIV,,,,
20-115024,,2021-01-07 11:00:00,,CF_NIV_SUIV,,3.0,,
20-115232,,2021-01-15 16:00:00,,CF_NIV_SUIV,,4.0,,
20-115273,,2020-12-09 12:00:00,2021-01-20 23:00:00,CF_NIV_SUIV,,6.0,,
20-115659,,2020-12-18 15:00:00,,CF_NIV_SUIV,,,120.0,
20-116309,,2020-11-20 11:00:00,,CF_NIV_SUIV,,,120.0,
20-116798,,2020-12-23 11:00:00,,CF_NIV_SUIV,,,,
20-117396,,2020-12-17 16:00:00,,CF_NIV_SUIV,,4.0,,
20-118542,,2020-12-07 11:00:00,,CF_NIV_SUIV,,,150.0,
20-118546,,2020-12-01 11:00:00,,CF_NIV_SUIV,,,,
20-118580,,2020-12-09 11:00:00,,CF_NIV_SUIV,,,150.0,
